gene_id	gene_name	gene_type	gene_description	gene_version	seqnames	start	end	width	strand
ENSMUSG00000091937	Gm3646	protein_coding	predicted gene 3646	3	chr1	39804148	39805332	1185	-
ENSMUSG00000101634	1700066B17Rik	lncRNA	RIKEN cDNA 1700066B17 gene	6	chr1	39839175	39847334	8160	-
ENSMUSG00000026074	Map4k4	protein_coding	mitogen-activated protein kinase kinase kinase kinase 4	15	chr1	39900913	40026310	125398	+
ENSMUSG00000026073	Il1r2	protein_coding	interleukin 1 receptor, type II	13	chr1	40074079	40125231	51153	+
ENSMUSG00000097899	Gm16894	lncRNA	predicted gene, 16894	2	chr1	40076228	40085851	9624	-
ENSMUSG00000026072	Il1r1	protein_coding	interleukin 1 receptor, type I	12	chr1	40225080	40317257	92178	+
ENSMUSG00000070942	Il1rl2	protein_coding	interleukin 1 receptor-like 2	8	chr1	40324610	40367562	42953	+
ENSMUSG00000026069	Il1rl1	protein_coding	interleukin 1 receptor-like 1	15	chr1	40429570	40465415	35846	+
ENSMUSG00000026070	Il18r1	protein_coding	interleukin 18 receptor 1	15	chr1	40465552	40500854	35303	+
ENSMUSG00000026068	Il18rap	protein_coding	interleukin 18 receptor accessory protein	11	chr1	40515362	40551705	36344	+
ENSMUSG00000104441	Gm35801	lncRNA	predicted gene, 35801	1	chr1	40572188	40580662	8475	-
ENSMUSG00000026065	Slc9a4	protein_coding	solute carrier family 9 (sodium/hydrogen exchanger), member 4	8	chr1	40580081	40630725	50645	+
ENSMUSG00000026062	Slc9a2	protein_coding	solute carrier family 9 (sodium/hydrogen exchanger), member 2	12	chr1	40680574	40769273	88700	+
ENSMUSG00000103679	Gm37623	lncRNA	predicted gene, 37623	1	chr1	40691442	40697636	6195	-
ENSMUSG00000103270	Gm37915	lncRNA	predicted gene, 37915	1	chr1	40771385	40785343	13959	+
ENSMUSG00000041945	Mfsd9	protein_coding	major facilitator superfamily domain containing 9	12	chr1	40772038	40790687	18650	-
ENSMUSG00000079588	Tmem182	protein_coding	transmembrane protein 182	3	chr1	40805601	40856887	51287	+
ENSMUSG00000104072	4930448I06Rik	lncRNA	RIKEN cDNA 4930448I06 gene	1	chr1	41167587	41181252	13666	-
ENSMUSG00000100185	Gm28634	lncRNA	predicted gene 28634	1	chr1	41526931	41529543	2613	-
ENSMUSG00000100832	Gm29260	lncRNA	predicted gene 29260	1	chr1	41781808	41939560	157753	+
ENSMUSG00000053640	Gm9915	lncRNA	predicted gene 9915	2	chr1	42229726	42231108	1383	+
ENSMUSG00000101919	Gm29664	lncRNA	predicted gene 29664	1	chr1	42238233	42238695	463	-
ENSMUSG00000101299	Gm28175	lncRNA	predicted gene 28175	2	chr1	42261855	42304412	42558	+
ENSMUSG00000100180	Gm28140	lncRNA	predicted gene 28140	1	chr1	42324590	42355937	31348	-
ENSMUSG00000060424	Pantr1	lncRNA	POU domain, class 3, transcription factor 3 adjacent noncoding transcript 1	14	chr1	42590782	42694842	104061	-
ENSMUSG00000093436	Gm20646	lncRNA	predicted gene 20646	6	chr1	42694925	42744791	49867	+
ENSMUSG00000045515	Pou3f3	protein_coding	POU domain, class 3, transcription factor 3	3	chr1	42695768	42703176	7409	+
ENSMUSG00000097063	Pantr2	lncRNA	POU domain, class 3, transcription factor 3 adjacent noncoding transcript 2	3	chr1	42707061	42713454	6394	-
ENSMUSG00000099784	Dalir	lncRNA	DNMT1 associated long intergenic non-coding RNA	1	chr1	42750712	42752881	2170	+
ENSMUSG00000060679	Mrps9	protein_coding	mitochondrial ribosomal protein S9	14	chr1	42851233	42905683	54451	+
ENSMUSG00000041907	Gpr45	protein_coding	G protein-coupled receptor 45	9	chr1	42952872	43035456	82585	+
ENSMUSG00000070939	Tgfbrap1	protein_coding	transforming growth factor, beta receptor associated protein 1	9	chr1	43047200	43098637	51438	-
ENSMUSG00000100269	Gm28782	lncRNA	predicted gene 28782	1	chr1	43056267	43057134	868	+
ENSMUSG00000041878	8430432A02Rik	lncRNA	RIKEN cDNA 8430432A02 gene	3	chr1	43092588	43093835	1248	+
ENSMUSG00000010290	AI597479	protein_coding	expressed sequence AI597479	7	chr1	43098710	43115947	17238	+
ENSMUSG00000008136	Fhl2	protein_coding	four and a half LIM domains 2	14	chr1	43123074	43196984	73911	-
ENSMUSG00000099576	Gm29040	lncRNA	predicted gene 29040	1	chr1	43250156	43302925	52770	-
ENSMUSG00000066877	Nck2	protein_coding	non-catalytic region of tyrosine kinase adaptor protein 2	11	chr1	43444579	43570515	125937	+
ENSMUSG00000026051	Ecrg4	protein_coding	ECRG4 augurin precursor	8	chr1	43730602	43742578	11977	+
ENSMUSG00000100764	Gm29155	lncRNA	predicted gene 29155	1	chr1	43741961	43743895	1935	-
ENSMUSG00000100635	Gm29157	lncRNA	predicted gene 29157	1	chr1	43742915	43743526	612	+
ENSMUSG00000100480	Gm29156	lncRNA	predicted gene 29156	1	chr1	43745784	43746282	499	-
ENSMUSG00000057363	Uxs1	protein_coding	UDP-glucuronate decarboxylase 1	12	chr1	43746966	43827800	80835	-
ENSMUSG00000041763	Tpp2	protein_coding	tripeptidyl peptidase II	14	chr1	43933647	44003000	69354	+
ENSMUSG00000047343	Mettl21c	protein_coding	methyltransferase like 21C	4	chr1	44009408	44020034	10627	-
ENSMUSG00000091844	Gm8251	protein_coding	predicted gene 8251	2	chr1	44055872	44079746	23875	-
ENSMUSG00000026049	Tex30	protein_coding	testis expressed 30	11	chr1	44086613	44102441	15829	-
ENSMUSG00000026047	Poglut2	protein_coding	protein O-glucosyltransferase 2	13	chr1	44106546	44118808	12263	-
ENSMUSG00000041684	Bivm	protein_coding	basic, immunoglobulin-like variable motif containing	11	chr1	44118957	44144770	25814	+
ENSMUSG00000026048	Ercc5	protein_coding	excision repair cross-complementing rodent repair deficiency, complementation group 5	16	chr1	44147744	44181260	33517	+
ENSMUSG00000046828	Mettl21e	protein_coding	methyltransferase like 21E	3	chr1	44204070	44218961	14892	-
ENSMUSG00000100769	Gm28893	lncRNA	predicted gene 28893	1	chr1	44392809	44394447	1639	+
ENSMUSG00000056870	Gulp1	protein_coding	GULP, engulfment adaptor PTB domain containing 1	9	chr1	44551511	44796838	245328	+
ENSMUSG00000101701	4930521E06Rik	lncRNA	RIKEN cDNA 4930521E06 gene	1	chr1	44739676	44744949	5274	-
ENSMUSG00000026043	Col3a1	protein_coding	collagen, type III, alpha 1	18	chr1	45311538	45349706	38169	+
ENSMUSG00000026042	Col5a2	protein_coding	collagen, type V, alpha 2	16	chr1	45374321	45503282	128962	-
ENSMUSG00000025995	Wdr75	protein_coding	WD repeat domain 75	16	chr1	45795166	45823619	28454	+
ENSMUSG00000098549	Gm5269	protein_coding	predicted gene 5269	1	chr1	45889525	45890273	749	-
ENSMUSG00000025993	Slc40a1	protein_coding	solute carrier family 40 (iron-regulated transporter), member 1	10	chr1	45908068	45926523	18456	-
ENSMUSG00000041144	Dnah7b	protein_coding	dynein, axonemal, heavy chain 7B	11	chr1	46066315	46373550	307236	+
ENSMUSG00000101337	Dnah7c	protein_coding	dynein, axonemal, heavy chain 7C	6	chr1	46425592	46807476	381885	+
ENSMUSG00000025986	Slc39a10	protein_coding	solute carrier family 39 (zinc transporter), member 10	6	chr1	46807544	46892852	85309	-
ENSMUSG00000100213	Gm28151	lncRNA	predicted gene 28151	1	chr1	46849529	46850479	951	-
ENSMUSG00000101447	Gm28826	lncRNA	predicted gene 28826	1	chr1	47153461	47189071	35611	+
ENSMUSG00000051616	C230029F24Rik	lncRNA	RIKEN cDNA C230029F24 gene	14	chr1	49244616	49340443	95828	+
ENSMUSG00000099608	4933411E06Rik	lncRNA	RIKEN cDNA 4933411E06 gene	1	chr1	50107470	50108962	1493	+
ENSMUSG00000100451	Gm29665	lncRNA	predicted gene 29665	1	chr1	50397552	50398079	528	-
ENSMUSG00000100816	Gm28321	lncRNA	predicted gene 28321	1	chr1	50815375	50817701	2327	+
ENSMUSG00000026109	Tmeff2	protein_coding	transmembrane protein with EGF-like and two follistatin-like domains 2	14	chr1	50900647	51187270	286624	+
ENSMUSG00000100671	Gm28322	lncRNA	predicted gene 28322	1	chr1	50904444	50905918	1475	+
ENSMUSG00000101242	Gm28319	lncRNA	predicted gene 28319	1	chr1	51138281	51141222	2942	-
ENSMUSG00000099924	Gm28320	lncRNA	predicted gene 28320	1	chr1	51148309	51150581	2273	+
ENSMUSG00000099625	Gm29325	lncRNA	predicted gene 29325	1	chr1	51195221	51197748	2528	+
ENSMUSG00000101799	9330175M20Rik	lncRNA	RIKEN cDNA 9330175M20 gene	1	chr1	51218386	51333779	115394	-
ENSMUSG00000045954	Cavin2	protein_coding	caveolae associated 2	7	chr1	51289126	51302960	13835	+
ENSMUSG00000101702	1700072G22Rik	lncRNA	RIKEN cDNA 1700072G22 gene	1	chr1	51457932	51458931	1000	-
ENSMUSG00000026107	Nabp1	protein_coding	nucleic acid binding protein 1	11	chr1	51465862	51478425	12564	-
ENSMUSG00000099413	Gm17767	lncRNA	predicted gene, 17767	1	chr1	51507086	51596718	89633	-
ENSMUSG00000101741	Gm28055	lncRNA	predicted gene 28055	1	chr1	51696324	51746943	50620	-
ENSMUSG00000018417	Myo1b	protein_coding	myosin IB	14	chr1	51749765	51916071	166307	-
ENSMUSG00000101724	Gm29453	lncRNA	predicted gene 29453	1	chr1	51847840	51849118	1279	-
ENSMUSG00000100313	Gm28323	lncRNA	predicted gene 28323	1	chr1	51877110	51879608	2499	-
ENSMUSG00000062939	Stat4	protein_coding	signal transducer and activator of transcription 4	11	chr1	51987148	52107189	120042	+
ENSMUSG00000109599	Gm31812	lncRNA	predicted gene, 31812	1	chr1	52108121	52113751	5631	-
ENSMUSG00000026104	Stat1	protein_coding	signal transducer and activator of transcription 1	14	chr1	52119440	52161865	42426	+
ENSMUSG00000026103	Gls	protein_coding	glutaminase	14	chr1	52163448	52233232	69785	-
ENSMUSG00000002881	Nab1	protein_coding	Ngfi-A binding protein 1	14	chr1	52457294	52500679	43386	-
ENSMUSG00000100120	Gm553	lncRNA	predicted gene 553	1	chr1	52522902	52582679	59778	+
ENSMUSG00000099878	Gm28178	lncRNA	predicted gene 28178	1	chr1	52570014	52580291	10278	-
ENSMUSG00000043015	Nemp2	protein_coding	nuclear envelope integral membrane protein 2	15	chr1	52630703	52651919	21217	+
ENSMUSG00000041439	Mfsd6	protein_coding	major facilitator superfamily domain containing 6	15	chr1	52656286	52727462	71177	-
ENSMUSG00000100302	Gm29670	lncRNA	predicted gene 29670	1	chr1	52702272	52704762	2491	-
ENSMUSG00000026102	Inpp1	protein_coding	inositol polyphosphate-1-phosphatase	9	chr1	52785427	52817688	32262	-
ENSMUSG00000041426	Hibch	protein_coding	3-hydroxyisobutyryl-Coenzyme A hydrolase	12	chr1	52844929	52920986	76058	+
ENSMUSG00000043629	1700019D03Rik	protein_coding	RIKEN cDNA 1700019D03 gene	12	chr1	52922324	53020179	97856	-
ENSMUSG00000026100	Mstn	protein_coding	myostatin	6	chr1	53061640	53068079	6440	+
ENSMUSG00000060715	1700019A02Rik	protein_coding	RIKEN cDNA 1700019A02 gene	9	chr1	53158577	53187636	29060	-
ENSMUSG00000026098	Pms1	protein_coding	PMS1 homolog 1, mismatch repair system component	13	chr1	53189187	53297018	107832	-
ENSMUSG00000100763	Gm28777	lncRNA	predicted gene 28777	1	chr1	53196113	53197695	1583	+
ENSMUSG00000026097	Ormdl1	protein_coding	ORM1-like 1 (S. cerevisiae)	9	chr1	53297095	53310309	13215	+
ENSMUSG00000026096	Osgepl1	protein_coding	O-sialoglycoprotein endopeptidase-like 1	14	chr1	53313624	53326343	12720	+
ENSMUSG00000026095	Asnsd1	protein_coding	asparagine synthetase domain containing 1	15	chr1	53344617	53352752	8136	-
ENSMUSG00000117809	Asdurf	protein_coding		1	chr1	53348479	53352619	4141	-
ENSMUSG00000096141	Dnah7a	protein_coding	dynein, axonemal, heavy chain 7A	2	chr1	53397006	53706784	309779	-
ENSMUSG00000026094	Stk17b	protein_coding	serine/threonine kinase 17b (apoptosis-inducing)	14	chr1	53755506	53785224	29719	-
ENSMUSG00000042807	Hecw2	protein_coding	HECT, C2 and WW domain containing E3 ubiquitin protein ligase 2	15	chr1	53806876	54195168	388293	-
ENSMUSG00000025983	Ccdc150	protein_coding	coiled-coil domain containing 150	11	chr1	54250683	54368727	118045	+
ENSMUSG00000041303	Gtf3c3	protein_coding	general transcription factor IIIC, polypeptide 3	7	chr1	54396004	54438971	42968	-
ENSMUSG00000109809	Gm34066	protein_coding	predicted gene, 34066	1	chr1	54443404	54456763	13360	-
ENSMUSG00000073678	Pgap1	protein_coding	post-GPI attachment to proteins 1	4	chr1	54472994	54557684	84691	-
ENSMUSG00000052331	Ankrd44	protein_coding	ankyrin repeat domain 44	14	chr1	54645340	54926387	281048	-
ENSMUSG00000101674	4930444A19Rik	lncRNA	RIKEN cDNA 4930444A19 gene	6	chr1	54681729	54767524	85796	+
ENSMUSG00000025982	Sf3b1	protein_coding	splicing factor 3b, subunit 1	13	chr1	54985169	55027481	42313	-
ENSMUSG00000025981	Coq10b	protein_coding	coenzyme Q10B	13	chr1	55052770	55072702	19933	+
ENSMUSG00000025980	Hspd1	protein_coding	heat shock protein 1 (chaperonin)	14	chr1	55077835	55088243	10409	-
ENSMUSG00000073676	Hspe1	protein_coding	heat shock protein 1 (chaperonin 10)	4	chr1	55088132	55091307	3176	+
ENSMUSG00000025979	Mob4	protein_coding	MOB family member 4, phocein	13	chr1	55131231	55154899	23669	+
ENSMUSG00000025978	Rftn2	protein_coding	raftlin family member 2	14	chr1	55170159	55226782	56624	-
ENSMUSG00000097649	Gm10561	lncRNA	predicted gene 10561	2	chr1	55226251	55235622	9372	+
ENSMUSG00000046994	Mars2	protein_coding	methionine-tRNA synthetase 2 (mitochondrial)	9	chr1	55237177	55248470	11294	+
ENSMUSG00000025977	Boll	protein_coding	boule homolog, RNA binding protein	15	chr1	55248658	55363469	114812	-
ENSMUSG00000038349	Plcl1	protein_coding	phospholipase C-like 1	10	chr1	55405921	55754285	348365	+
ENSMUSG00000099950	9130227L01Rik	lncRNA	RIKEN cDNA 9130227L01 gene	1	chr1	55931241	55972328	41088	+
ENSMUSG00000100372	1700003I22Rik	lncRNA	RIKEN cDNA 1700003I22 gene	1	chr1	56018978	56020203	1226	+
ENSMUSG00000101332	Gm28240	lncRNA	predicted gene 28240	1	chr1	56531824	56533876	2053	+
ENSMUSG00000045336	Hsfy2	protein_coding	heat shock transcription factor, Y-linked 2	5	chr1	56636044	56637435	1392	-
ENSMUSG00000038331	Satb2	protein_coding	special AT-rich sequence binding protein 2	15	chr1	56793981	56978650	184670	-
ENSMUSG00000087022	9130024F11Rik	lncRNA	RIKEN cDNA 9130024F11 gene	4	chr1	56971412	57050084	78673	+
ENSMUSG00000099945	1700126A01Rik	lncRNA	RIKEN cDNA 1700126A01 gene	1	chr1	57127340	57129400	2061	+
ENSMUSG00000101429	BC055402	lncRNA	cDNA sequence BC055402	1	chr1	57200645	57214993	14349	-
ENSMUSG00000097519	4930558J18Rik	lncRNA	RIKEN cDNA 4930558J18 gene	2	chr1	57359222	57377544	18323	-
ENSMUSG00000038323	1700066M21Rik	protein_coding	RIKEN cDNA 1700066M21 gene	3	chr1	57377620	57385423	7804	+
ENSMUSG00000048495	Tyw5	protein_coding	tRNA-yW synthesizing protein 5	16	chr1	57388237	57407101	18865	-
ENSMUSG00000025971	Maip1	protein_coding	matrix AAA peptidase interacting protein 1	6	chr1	57406328	57417953	11626	+
ENSMUSG00000038305	Spats2l	protein_coding	spermatogenesis associated, serine-rich 2-like	15	chr1	57774162	57948394	174233	+
ENSMUSG00000091283	Gm17234	lncRNA	predicted gene 17234	1	chr1	57909835	57917111	7277	-
ENSMUSG00000054770	Kctd18	protein_coding	potassium channel tetramerisation domain containing 18	16	chr1	57955101	58018956	63856	-
ENSMUSG00000026039	Sgo2a	protein_coding	shugoshin 2A	9	chr1	57995971	58025899	29929	+
ENSMUSG00000063558	Aox1	protein_coding	aldehyde oxidase 1	4	chr1	58029931	58106413	76483	+
ENSMUSG00000064294	Aox3	protein_coding	aldehyde oxidase 3	12	chr1	58113130	58200698	87569	+
ENSMUSG00000038242	Aox4	protein_coding	aldehyde oxidase 4	12	chr1	58210397	58268597	58201	+
ENSMUSG00000089822	Gm15759	lncRNA	predicted gene 15759	1	chr1	58254117	58315656	61540	-
ENSMUSG00000079554	Aox2	protein_coding	aldehyde oxidase 2	2	chr1	58278326	58380259	101934	+
ENSMUSG00000051223	Bzw1	protein_coding	basic leucine zipper and W2 domains 1	14	chr1	58392898	58407353	14456	+
ENSMUSG00000026034	Clk1	protein_coding	CDC-like kinase 1	17	chr1	58410189	58424066	13878	-
ENSMUSG00000026035	Ppil3	protein_coding	peptidylprolyl isomerase (cyclophilin)-like 3	15	chr1	58430994	58445486	14493	-
ENSMUSG00000026036	Nif3l1	protein_coding	Ngg1 interacting factor 3-like 1 (S. pombe)	17	chr1	58445151	58481816	36666	+
ENSMUSG00000026037	Orc2	protein_coding	origin recognition complex, subunit 2	14	chr1	58462771	58505109	42339	-
ENSMUSG00000085054	Gm15834	lncRNA	predicted gene 15834	2	chr1	58505148	58523230	18083	+
ENSMUSG00000038174	Fam126b	protein_coding	family with sequence similarity 126, member B	14	chr1	58522806	58586323	63518	-
ENSMUSG00000026032	Ndufb3	protein_coding	NADH:ubiquinone oxidoreductase subunit B3	8	chr1	58586384	58595964	9581	+
ENSMUSG00000047528	Flacc1	protein_coding	flagellum associated containing coiled-coil domains 1	13	chr1	58646903	58695989	49087	-
ENSMUSG00000026031	Cflar	protein_coding	CASP8 and FADD-like apoptosis regulator	15	chr1	58711508	58758884	47377	+
ENSMUSG00000026029	Casp8	protein_coding	caspase 8	14	chr1	58795374	58847503	52130	+
ENSMUSG00000026028	Trak2	protein_coding	trafficking protein, kinesin binding 2	12	chr1	58900449	58973430	72982	-
ENSMUSG00000026027	Stradb	protein_coding	STE20-related kinase adaptor beta	13	chr1	58973522	58995715	22194	+
ENSMUSG00000072295	C2cd6	protein_coding	C2 calcium dependent domain containing 6	7	chr1	58997116	59094900	97785	-
ENSMUSG00000047383	AC169382.1	lncRNA		8	chr1	58997123	59003539	6417	-
ENSMUSG00000099752	Gm29018	lncRNA	predicted gene 29018	1	chr1	59014224	59059481	45258	+
ENSMUSG00000038079	Tmem237	protein_coding	transmembrane protein 237	14	chr1	59100590	59120408	19819	-
ENSMUSG00000097573	G730003C15Rik	lncRNA	RIKEN cDNA G730003C15 gene	2	chr1	59119833	59122141	2309	+
ENSMUSG00000079550	Mpp4	protein_coding	membrane protein, palmitoylated 4 (MAGUK p55 subfamily member 4)	9	chr1	59120935	59163389	42455	-
ENSMUSG00000101586	Gm29017	lncRNA	predicted gene 29017	1	chr1	59151047	59169320	18274	+
ENSMUSG00000026024	Als2	protein_coding	alsin Rho guanine nucleotide exchange factor	14	chr1	59162926	59237231	74306	-
ENSMUSG00000026023	Cdk15	protein_coding	cyclin-dependent kinase 15	16	chr1	59256906	59352993	96088	+
ENSMUSG00000099922	Gm29016	lncRNA	predicted gene 29016	1	chr1	59378930	59392299	13370	+
ENSMUSG00000041075	Fzd7	protein_coding	frizzled class receptor 7	8	chr1	59482424	59486955	4532	+
ENSMUSG00000097819	Gm26813	lncRNA	predicted gene, 26813	1	chr1	59488480	59492605	4126	-
ENSMUSG00000047361	Gm973	protein_coding	predicted gene 973	16	chr1	59516264	59636417	120154	+
ENSMUSG00000099811	Gm28411	lncRNA	predicted gene 28411	6	chr1	59532991	59549521	16531	-
ENSMUSG00000101409	1700122D07Rik	lncRNA	RIKEN cDNA 1700122D07 gene	1	chr1	59534811	59537229	2419	-
ENSMUSG00000026021	Sumo1	protein_coding	small ubiquitin-like modifier 1	15	chr1	59586558	59670834	84277	-
ENSMUSG00000026020	Nop58	protein_coding	NOP58 ribonucleoprotein	9	chr1	59684971	59719044	34074	+
ENSMUSG00000067336	Bmpr2	protein_coding	bone morphogenetic protein receptor, type II (serine/threonine kinase)	6	chr1	59763400	59879014	115615	+
ENSMUSG00000041040	Fam117b	protein_coding	family with sequence similarity 117, member B	12	chr1	59913006	59985346	72341	+
ENSMUSG00000026018	Ica1l	protein_coding	islet cell autoantigen 1-like	12	chr1	59982490	60043184	60695	-
ENSMUSG00000026019	Wdr12	protein_coding	WD repeat domain 12	15	chr1	60069785	60098645	28861	-
ENSMUSG00000026017	Carf	protein_coding	calcium response factor	13	chr1	60098247	60153953	55707	+
ENSMUSG00000073664	Nbeal1	protein_coding	neurobeachin like 1	11	chr1	60180599	60338328	157730	+
ENSMUSG00000049439	Cyp20a1	protein_coding	cytochrome P450, family 20, subfamily a, polypeptide 1	13	chr1	60343323	60388060	44738	+
ENSMUSG00000026782	Abi2	protein_coding	abl-interactor 2	15	chr1	60409619	60481158	71540	+
ENSMUSG00000026014	Raph1	protein_coding	Ras association (RalGDS/AF-6) and pleckstrin homology domains 1	15	chr1	60482292	60567104	84813	-
ENSMUSG00000026012	Cd28	protein_coding	CD28 antigen	2	chr1	60716800	60773359	56560	+
ENSMUSG00000086795	Gm11579	lncRNA	predicted gene 11579	1	chr1	60776665	60781834	5170	-
ENSMUSG00000085965	2310016D23Rik	lncRNA	RIKEN cDNA 2310016D23 gene	1	chr1	60778843	60803790	24948	+
ENSMUSG00000026011	Ctla4	protein_coding	cytotoxic T-lymphocyte-associated protein 4	13	chr1	60887000	60915832	28833	+
ENSMUSG00000026009	Icos	protein_coding	inducible T cell co-stimulator	14	chr1	60977927	61000320	22394	+
ENSMUSG00000100893	Gm28083	lncRNA	predicted gene 28083	1	chr1	61265291	61271514	6224	-
ENSMUSG00000085248	Gm11587	lncRNA	predicted gene 11587	2	chr1	61301909	61307746	5838	+
ENSMUSG00000085447	9530026F06Rik	lncRNA	RIKEN cDNA 9530026F06 gene	1	chr1	61378432	61395904	17473	+
ENSMUSG00000086408	Gm11588	lncRNA	predicted gene 11588	1	chr1	61440101	61469475	29375	+
ENSMUSG00000100965	Gm28449	lncRNA	predicted gene 28449	1	chr1	61474951	61476028	1078	+
ENSMUSG00000086009	4930587A21Rik	lncRNA	RIKEN cDNA 4930587A21 gene	1	chr1	61616943	61621149	4207	-
ENSMUSG00000052062	Pard3b	protein_coding	par-3 family cell polarity regulator beta	14	chr1	61638824	62642284	1003461	+
ENSMUSG00000085842	Pard3bos1	lncRNA	par-3 family cell polarity regulator beta, opposite strand 1	7	chr1	61767415	61851540	84126	-
ENSMUSG00000085019	Pard3bos2	lncRNA	par-3 family cell polarity regulator beta, opposite strand 2	2	chr1	62131195	62136109	4915	-
